Below are the first nkwall=min(nw,4*S+6)=18 solutions from BO, sorted by imag part, at 24-Dec-2024 15:24:00
kz[kn]           kx[kn]           k[kn]            theta[deg]       Re(omega1[wn])   Im(omega1[wn])   Re(omega2[wn])   Im(omega2[wn])   Re(omega3[wn])   Im(omega3[wn])   Re(omega4[wn])   Im(omega4[wn])   Re(omega5[wn])   Im(omega5[wn])   Re(omega6[wn])   Im(omega6[wn])   Re(omega7[wn])   Im(omega7[wn])   Re(omega8[wn])   Im(omega8[wn])   Re(omega9[wn])   Im(omega9[wn])   Re(omega10[wn])  Im(omega10[wn])  Re(omega11[wn])  Im(omega11[wn])  Re(omega12[wn])  Im(omega12[wn])  Re(omega13[wn])  Im(omega13[wn])  Re(omega14[wn])  Im(omega14[wn])  Re(omega15[wn])  Im(omega15[wn])  Re(omega16[wn])  Im(omega16[wn])  Re(omega17[wn])  Im(omega17[wn])  Re(omega18[wn])  Im(omega18[wn])  
5.257738e-02     6.024771e+00     6.025000e+00     8.950000e+01     8.005122e+00     8.477441e-06     -8.005122e+00    8.477410e-06     -5.010560e+00    6.573488e-07     5.010560e+00     6.573423e-07     1.205415e-09     4.511921e-11     4.406467e-13     2.321145e-13     -7.819528e-15    8.594923e-15     -3.276221e-17    1.157311e-15     -2.938186e-16    -5.417871e-16    -1.283338e-15    -9.207818e-15    2.824987e-13     -1.824521e-13    -1.480390e-11    -6.109541e-13    2.069235e-12     -1.622525e-12    -5.573512e-07    -1.032992e-10    5.561461e-07     -1.151058e-10    -4.389058e+03    -2.142647e-10    4.389058e+03     -2.184645e-10    -7.361962e+02    -7.079754e-10    
5.279554e-02     6.049770e+00     6.050000e+00     8.950000e+01     -8.005302e+00    7.746221e-06     8.005302e+00     7.746204e-06     5.010427e+00     5.650021e-07     -5.010427e+00    5.650002e-07     7.833713e-10     7.972640e-10     -3.434303e-12    4.076469e-12     -8.840663e-14    1.136071e-13     5.294842e-16     -2.063876e-16    -2.052150e-16    -1.287001e-15    1.228864e-14     -8.577817e-15    -9.451984e-15    -1.073156e-13    1.297611e-12     -1.863381e-13    3.312945e-13     -4.504647e-13    -4.389062e+03    -2.189190e-10    4.389062e+03     -2.197078e-10    5.568642e-07     -4.522425e-10    -5.576462e-07    -5.164294e-10    7.363471e+02     -7.236224e-10    
5.301370e-02     6.074769e+00     6.075000e+00     8.950000e+01     6.006825e+00     3.258131e-05     -6.006825e+00    3.258084e-05     -8.005487e+00    7.026849e-06     8.005487e+00     7.026841e-06     5.010281e+00     4.764131e-07     -5.010281e+00    4.763960e-07     5.894272e+00     1.743219e-07     -5.894272e+00    1.742922e-07     -5.614382e-07    3.890207e-11     -3.684119e-12    3.749094e-12     1.131483e-12     1.958738e-12     5.611813e-07     5.534392e-13     -4.791110e-13    1.451654e-13     2.869927e-14     3.296319e-14     -1.095460e-15    1.003721e-15     -1.104555e-15    -3.253780e-16    4.495996e-14     -6.519836e-14    -5.284847e-12    -2.165693e-12    
5.323187e-02     6.099768e+00     6.100000e+00     8.950000e+01     -6.004525e+00    1.551770e-04     6.004525e+00     1.551764e-04     -5.996246e+00    1.223815e-04     5.996246e+00     1.223810e-04     -8.005675e+00    6.329627e-06     8.005675e+00     6.329609e-06     5.921524e+00     9.922955e-07     -5.921524e+00    9.922497e-07     5.010123e+00     3.919083e-07     -5.010123e+00    3.918986e-07     1.166578e-10     2.667943e-10     1.839672e-13     7.650632e-13     2.632167e-14     2.272108e-14     4.192628e-16     6.061312e-16     8.514157e-16     -2.466914e-17    1.754157e-14     -2.697726e-15    -1.720938e-14    -1.095653e-14    -7.571561e-12    -1.942465e-12    
5.345003e-02     6.124767e+00     6.125000e+00     8.950000e+01     5.954509e+00     8.381270e-06     -5.954509e+00    8.381148e-06     -8.005867e+00    5.661732e-06     8.005867e+00     5.661730e-06     5.009954e+00     3.120379e-07     -5.009954e+00    3.120342e-07     5.620896e-07     3.402494e-09     4.294318e-10     2.682847e-10     4.251421e-12     2.784463e-12     -2.643865e-12    1.140285e-12     -1.450703e-13    4.225827e-14     1.288979e-13     1.139767e-14     -6.929963e-15    4.114339e-15     1.033836e-16     9.385375e-16     -3.513144e-16    -7.598013e-16    1.531798e-13     -4.913793e-13    -4.389075e+03    -2.310539e-10    4.389075e+03     -2.374239e-10    
5.366819e-02     6.149766e+00     6.150000e+00     8.950000e+01     5.983708e+00     2.525427e-02     -5.983708e+00    2.525427e-02     -8.006062e+00    5.028062e-06     8.006062e+00     5.028036e-06     5.009774e+00     2.376705e-07     -5.009774e+00    2.376692e-07     -5.667654e-07    4.448811e-10     5.662596e-07     4.268055e-10     -1.570506e-11    1.095888e-11     -1.888391e-14    2.734843e-14     -1.552743e-15    -1.627807e-16    1.015897e-15     -5.092105e-16    1.313089e-13     -1.242522e-13    -1.923762e-13    -2.762590e-13    5.056654e-12     -8.718057e-13    1.257127e-12     -1.530593e-12    4.389079e+03     -2.314885e-10    -4.389079e+03    -2.319149e-10    
5.388636e-02     6.174765e+00     6.175000e+00     8.950000e+01     5.995420e+00     3.658771e-02     -5.995420e+00    3.658771e-02     8.006260e+00     4.431282e-06     -8.006260e+00    4.431260e-06     5.009584e+00     1.699575e-07     -5.009584e+00    1.699533e-07     5.725313e-07     7.815633e-11     -5.722465e-07    6.571824e-11     -2.738422e-16    1.252854e-16     2.062897e-16     -2.356778e-16    4.957193e-14     -3.603314e-15    -2.861504e-14    -1.346030e-14    1.234642e-13     -1.224511e-13    -1.612239e-12    -9.205845e-13    6.684701e-12     -1.660686e-12    5.565823e-14     -2.592043e-12    4.389083e+03     -2.362249e-10    -4.389083e+03    -2.399259e-10    
5.410452e-02     6.199764e+00     6.200000e+00     8.950000e+01     -6.007026e+00    4.227000e-02     6.007026e+00     4.227000e-02     8.006461e+00     3.872830e-06     -8.006461e+00    3.872826e-06     5.009384e+00     1.104336e-07     -5.009384e+00    1.104122e-07     -5.744420e-07    2.985507e-10     5.750385e-07     2.931762e-10     -4.743549e-12    4.222559e-12     6.496608e-12     3.749714e-12     -3.399379e-13    1.328589e-12     4.552530e-13     2.116151e-13     3.341954e-15     6.345432e-14     -1.700485e-15    5.607984e-16     8.257846e-16     3.117976e-16     1.247615e-12     -1.867812e-12    -4.389087e+03    -2.328723e-10    4.389087e+03     -2.415002e-10    
5.432268e-02     6.224763e+00     6.225000e+00     8.950000e+01     6.018587e+00     4.445564e-02     -6.018587e+00    4.445564e-02     8.006665e+00     3.352842e-06     -8.006665e+00    3.352829e-06     -5.009176e+00    6.113808e-08     5.009176e+00     6.110843e-08     -2.992348e-12    2.152315e-12     7.309938e-12     1.226957e-12     6.865404e-15     1.337251e-13     -2.957511e-15    1.310184e-14     -1.726633e-16    1.441685e-15     -1.700901e-15    -8.289277e-16    1.165186e-13     -6.635457e-14    -2.279634e-12    -5.840434e-12    -8.726832e-10    -2.716027e-11    5.737444e-07     -7.064682e-11    -5.728719e-07    -7.682402e-11    4.389091e+03     -2.388075e-10    
5.454085e-02     6.249762e+00     6.250000e+00     8.950000e+01     6.030123e+00     4.364426e-02     -6.030123e+00    4.364426e-02     8.006871e+00     2.870694e-06     -8.006871e+00    2.870674e-06     -5.008959e+00    2.474418e-08     5.008959e+00     2.473084e-08     -7.163112e-10    2.412541e-10     4.318923e-12     1.423786e-12     -2.362155e-12    2.929942e-13     -2.709682e-14    2.642766e-14     -9.306757e-16    4.079415e-16     -1.944426e-15    -1.095815e-15    -1.221442e-13    -9.565634e-14    1.325505e-13     -2.568434e-13    -2.151964e-13    -1.038145e-12    5.759916e-07     -1.704884e-10    -4.389096e+03    -2.436916e-10    4.389096e+03     -2.455477e-10    
5.475901e-02     6.274761e+00     6.275000e+00     8.950000e+01     -6.041646e+00    3.963276e-02     6.041646e+00     3.963276e-02     8.007080e+00     2.425056e-06     -8.007080e+00    2.425036e-06     -5.008734e+00    4.619564e-09     5.008734e+00     4.595540e-09     -5.852426e-07    6.841248e-11     5.858202e-07     2.265110e-11     3.036651e-12     2.959911e-12     7.596909e-15     1.726588e-13     -1.112853e-12    6.218163e-14     -6.017891e-15    9.576052e-15     1.409654e-15     -1.154723e-16    -6.889292e-16    -5.025191e-16    -4.061846e-14    -4.486597e-14    1.602739e-12     -1.790472e-12    -4.389100e+03    -2.451852e-10    4.389100e+03     -2.462266e-10    
5.497717e-02     6.299760e+00     6.300000e+00     8.950000e+01     -6.053158e+00    3.119091e-02     6.053158e+00     3.119091e-02     8.007291e+00     2.014294e-06     -8.007291e+00    2.014274e-06     5.008501e+00     5.095940e-09     -5.008501e+00    5.086943e-09     -5.275341e-11    6.464609e-10     1.669963e-12     1.765389e-12     -7.239511e-12    1.417569e-12     2.877046e-14     1.173118e-14     -1.493892e-15    8.489609e-16     7.816872e-16     -2.458656e-16    -4.415528e-14    -1.188877e-14    1.386998e-14     -1.411332e-13    3.283441e-12     -1.280254e-11    4.389104e+03     -2.492395e-10    -4.389104e+03    -2.501835e-10    -5.707077e-07    -3.926908e-10    
5.519534e-02     6.324759e+00     6.325000e+00     8.950000e+01     6.064660e+00     1.048910e-02     -6.064660e+00    1.048910e-02     -8.007503e+00    1.636408e-06     8.007503e+00     1.636388e-06     -5.008262e+00    3.153615e-08     5.008262e+00     3.152180e-08     -8.615078e-11    9.475339e-10     -5.245598e-12    2.211121e-12     3.147095e-12     7.755146e-13     -2.727243e-14    1.713216e-13     1.138860e-15     1.838205e-15     -8.117502e-16    1.512516e-16     -2.109294e-14    -1.683476e-14    -4.420107e-14    -1.164878e-13    -6.636293e-12    -5.128537e-12    4.389108e+03     -2.509704e-10    -4.389108e+03    -2.567309e-10    5.844808e-07     -5.401750e-10    
5.541350e-02     6.349758e+00     6.350000e+00     8.950000e+01     6.044253e+00     5.590511e-06     -6.044253e+00    5.590494e-06     -8.007717e+00    1.289337e-06     8.007717e+00     1.289323e-06     -5.008017e+00    9.077230e-08     5.008017e+00     9.076139e-08     8.407161e-10     1.783336e-09     -1.751372e-14    3.506206e-14     -1.562445e-19    8.376564e-16     -1.469538e-15    -4.532171e-16    7.500014e-14     -1.750177e-14    -6.488288e-14    -4.231969e-14    -1.595584e-12    -1.045966e-12    7.962391e-13     -1.573641e-12    -5.009037e-12    -3.090989e-12    4.389113e+03     -2.509856e-10    -4.389113e+03    -2.526360e-10    7.382037e+02     -9.066080e-10    
5.563166e-02     6.374757e+00     6.375000e+00     8.950000e+01     -6.038533e+00    4.579607e-06     6.038533e+00     4.579524e-06     -8.007932e+00    9.709291e-07     8.007932e+00     9.709145e-07     5.007766e+00     1.911415e-07     -5.007766e+00    1.911129e-07     5.929834e-07     2.946306e-10     -5.928278e-07    2.716481e-10     8.894212e-13     9.245526e-13     -6.642217e-13    6.183616e-13     -9.283129e-16    3.131255e-14     -2.567119e-16    3.047308e-16     -4.442806e-15    -1.025147e-15    -1.296209e-13    -1.262259e-14    -2.783311e-13    -9.046419e-13    -3.644826e-14    -4.489427e-12    -4.389117e+03    -2.574643e-10    4.389117e+03     -2.575390e-10    
5.584983e-02     6.399756e+00     6.400000e+00     8.950000e+01     -6.035306e+00    4.063722e-06     6.035306e+00     4.063653e-06     -8.008148e+00    6.789805e-07     8.008148e+00     6.789526e-07     -5.007510e+00    3.428228e-07     5.007510e+00     3.428061e-07     5.777099e-07     2.877838e-10     -5.780989e-07    2.259954e-10     -6.409814e-13    3.637304e-12     1.019404e-13     4.148949e-13     -1.470087e-14    8.121176e-15     -5.437114e-16    1.032336e-15     -4.111792e-17    -9.802905e-16    5.516879e-14     -4.967789e-14    -6.800973e-14    -7.658909e-13    -3.047107e-12    -1.917560e-12    -4.389121e+03    -2.647137e-10    4.389121e+03     -2.651075e-10    
5.606799e-02     6.424755e+00     6.425000e+00     8.950000e+01     6.033131e+00     3.695923e-06     -6.033131e+00    3.695877e-06     -9.003465e+00    2.362255e-06     9.003465e+00     2.362253e-06     -5.007249e+00    5.581931e-07     5.007249e+00     5.581869e-07     8.008364e+00     4.113541e-07     -8.008364e+00    4.113446e-07     -5.959878e-07    1.284797e-10     5.952522e-07     1.056306e-10     1.055672e-13     1.252881e-12     2.624563e-12     9.006326e-13     3.365962e-14     8.147847e-14     -5.128120e-15    1.308651e-15     1.244618e-15     1.161250e-15     4.429816e-16     -5.053378e-16    -7.274897e-15    -4.075804e-14    4.565411e-12     -1.118508e-12    
5.628615e-02     6.449754e+00     6.450000e+00     8.950000e+01     -9.003589e+00    5.612687e-06     9.003589e+00     5.612676e-06     -6.031524e+00    3.400865e-06     6.031524e+00     3.400843e-06     5.006985e+00     8.517819e-07     -5.006985e+00    8.517610e-07     8.008580e+00     1.659919e-07     -8.008580e+00    1.659892e-07     5.978408e-07     4.234196e-10     -5.981496e-07    3.536584e-10     6.440449e-13     3.842150e-12     -4.348351e-12    1.977805e-12     -4.203273e-14    1.932345e-12     7.764591e-14     4.171600e-13     -1.262923e-14    7.330017e-15     1.607627e-15     4.653113e-16     3.717534e-16     -6.560579e-16    -1.417060e-13    -1.744254e-13    
5.650432e-02     6.474753e+00     6.475000e+00     8.950000e+01     -9.003717e+00    8.193640e-06     9.003717e+00     8.193638e-06     6.030264e+00     3.151510e-06     -6.030264e+00    3.151482e-06     -5.006717e+00    1.240162e-06     5.006717e+00     1.240152e-06     5.118848e-10     6.134484e-10     -5.304035e-13    1.288171e-12     2.024838e-14     4.020887e-15     -1.044812e-15    2.109334e-16     -4.459364e-16    -1.208327e-15    1.025089e-13     -3.093769e-14    -6.146051e-13    -2.220614e-13    1.640229e-13     -1.741412e-12    -4.693254e-12    -2.210668e-12    4.389134e+03     -2.682876e-10    -4.389134e+03    -2.743725e-10    -5.966636e-07    -3.974734e-10    
5.672248e-02     6.499752e+00     6.500000e+00     8.950000e+01     9.003849e+00     1.017199e-05     -9.003849e+00    1.017194e-05     6.029231e+00     2.934639e-06     -6.029231e+00    2.934609e-06     5.006447e+00     1.741411e-06     -5.006447e+00    1.741405e-06     6.105447e-07     1.056580e-11     8.340453e-12     6.228623e-13     -2.907746e-13    3.605184e-13     3.421048e-13     1.078363e-13     1.731444e-14     1.377746e-14     3.355871e-14     8.016549e-15     -6.152085e-16    2.569348e-16     2.176175e-15     1.495184e-16     4.917003e-14     -9.694144e-13    -6.100269e-07    -7.065021e-11    -5.271190e-10    -1.327837e-10    4.389139e+03     -2.752854e-10    
5.694064e-02     6.524752e+00     6.525000e+00     8.950000e+01     -9.003986e+00    1.161660e-05     9.003986e+00     1.161657e-05     -6.028355e+00    2.742483e-06     6.028355e+00     2.742426e-06     -5.006175e+00    2.373491e-06     5.006175e+00     2.373476e-06     7.612713e-10     1.931095e-10     5.202328e-13     1.030606e-12     1.117255e-15     8.309831e-16     9.336070e-16     -7.707759e-16    1.324213e-14     -2.070116e-15    -2.511022e-14    -4.480628e-14    3.842213e-14     -5.802473e-14    -1.841051e-12    -8.477696e-13    7.277363e-13     -7.793063e-12    -6.033175e-07    -1.831968e-10    6.025572e-07     -1.902180e-10    -4.389143e+03    -2.744961e-10    
5.715881e-02     6.549751e+00     6.550000e+00     8.950000e+01     -9.004127e+00    1.259674e-05     9.004127e+00     1.259670e-05     -5.005902e+00    3.150918e-06     5.005902e+00     3.150907e-06     -6.027591e+00    2.570283e-06     6.027591e+00     2.570223e-06     6.072747e-07     1.075245e-09     -6.071667e-07    1.045007e-09     3.589762e-12     1.749237e-12     -3.228994e-12    1.236577e-12     -4.604269e-14    3.615155e-14     3.284829e-15     1.029904e-15     7.987609e-16     -4.515753e-16    -6.978524e-15    -8.523380e-15    2.502720e-14     -3.167745e-14    5.670547e-13     -1.706237e-12    -4.389148e+03    -2.797460e-10    4.389148e+03     -2.812222e-10    
5.737697e-02     6.574750e+00     6.575000e+00     8.950000e+01     9.004273e+00     1.317988e-05     -9.004273e+00    1.317986e-05     -5.005628e+00    4.078974e-06     5.005628e+00     4.078961e-06     6.026908e+00     2.414149e-06     -6.026908e+00    2.414142e-06     1.774904e-09     4.416857e-10     1.440497e-12     2.317344e-12     -4.436042e-13    2.079222e-12     8.720856e-14     1.449341e-14     -1.667924e-15    1.903018e-15     -9.460942e-16    4.900284e-16     3.646323e-15     -1.860487e-15    -2.502899e-13    -4.062633e-14    7.140371e-14     -8.806488e-13    -4.389152e+03    -2.853855e-10    4.389152e+03     -2.862864e-10    -6.104228e-07    -3.090955e-10    
5.759513e-02     6.599749e+00     6.600000e+00     8.950000e+01     -9.004422e+00    1.343045e-05     9.004422e+00     1.343037e-05     -5.005355e+00    5.143004e-06     5.005355e+00     5.142981e-06     -6.026286e+00    2.271569e-06     6.026286e+00     2.271556e-06     6.053035e-07     6.125223e-10     -6.066701e-07    4.445850e-10     -3.550295e-12    1.413336e-12     5.013456e-13     4.949958e-13     -7.906037e-14    6.766360e-14     -8.344101e-15    1.492690e-14     -2.023235e-15    6.935002e-16     2.756587e-15     5.733231e-16     2.060934e-14     -6.002898e-14    1.006812e-12     -2.635276e-12    4.389157e+03     -2.880089e-10    -4.389157e+03    -2.884207e-10    
5.781330e-02     6.624748e+00     6.625000e+00     8.950000e+01     9.004577e+00     1.340822e-05     -9.004577e+00    1.340822e-05     5.005082e+00     6.291167e-06     -5.005082e+00    6.291141e-06     6.025709e+00     2.140345e-06     -6.025709e+00    2.140325e-06     9.484306e-13     2.915005e-12     -6.548521e-13    1.916187e-13     2.941599e-13     1.645589e-13     1.598315e-12     5.066790e-14     4.876887e-15     1.029391e-14     2.300493e-15     1.156220e-15     -4.800562e-16    3.795674e-17     -1.461718e-13    -2.164644e-14    -2.873165e-10    -7.256664e-12    6.103430e-07     -8.190550e-11    -6.100556e-07    -1.039752e-10    4.389161e+03     -2.849083e-10    
5.803146e-02     6.649747e+00     6.650000e+00     8.950000e+01     9.004735e+00     1.316766e-05     -9.004735e+00    1.316765e-05     -5.004812e+00    7.407490e-06     5.004812e+00     7.407487e-06     -6.025166e+00    2.018675e-06     6.025166e+00     2.018653e-06     2.264022e-10     2.845918e-11     2.014521e-13     1.988807e-12     -9.528559e-14    8.236563e-14     2.476969e-15     5.439439e-16     6.273157e-16     -4.900615e-16    4.077812e-14     -1.260273e-14    3.989126e-14     -9.054021e-14    -1.749111e-12    -6.345144e-13    -1.683789e-11    -1.502769e-11    6.222843e-07     -7.055707e-11    -6.224939e-07    -1.392242e-10    -4.389166e+03    -2.948215e-10    
5.824962e-02     6.674746e+00     6.675000e+00     8.950000e+01     9.004897e+00     1.275724e-05     -9.004897e+00    1.275722e-05     -5.004545e+00    8.272988e-06     5.004545e+00     8.272988e-06     6.024648e+00     1.905190e-06     -6.024648e+00    1.905186e-06     -2.682151e-10    1.656689e-10     -1.575222e-12    3.868328e-13     3.906032e-14     2.494746e-14     -9.143741e-14    1.092202e-14     -2.158295e-14    6.012988e-15     -6.408797e-15    8.033386e-16     -4.995454e-16    -5.058224e-16    1.407909e-12     -8.563236e-13    -8.936679e-12    -5.086839e-12    6.150037e-07     -1.657894e-10    -6.147269e-07    -1.869962e-10    4.389170e+03     -2.879219e-10    
